player_id,player_name,age,position,team,matches_played,minutes_played,goals,assists,yellow_cards,red_cards,market_value_million_eur,overall_rating,potential,rating_last_season,injury_days_per_season,monthly_salary_k_eur,nationality,tactical_profile,contract_years_remaining,expected_transfer_fee_million_eur,agent_fee_million_eur,xG,xA,market_value_next_season_million_eur,goals_per90,assists_per90,value_efficiency,potential_upside,disciplinary_index
981,Alex Ramos,27,Midfielder,Napoli,12,1110,1,2,2,0,42.91,71,79,70,22,715.8,France,Box-to-Box,1,50.0,4.76,1.02,0.45,44.45,0.08108108108108107,0.1621621621621621,0.06991377301328362,8,2
982,Martin Santos,36,Forward,Real Madrid,3,335,0,2,0,0,34.13,64,66,61,24,591.0,Serbia,Target Forward,5,43.63,3.58,-0.39,2.73,33.17,0.0,0.5373134328358209,0.05859947260474655,2,0
983,Lucas Hernández,18,Defender,Ajax,23,2129,2,1,7,0,60.35,84,87,82,13,665.8,Brazil,Overlapping Fullback,2,90.6,3.73,1.42,1.86,60.59,0.08454673555659935,0.04227336777829967,0.04971002485501243,3,7
984,Karim Martínez,26,Midfielder,Barcelona,31,2875,1,8,7,0,50.52,75,80,74,39,897.3,Argentina,Pressing Midfielder,4,72.34,2.91,1.48,12.31,49.11,0.03130434782608696,0.2504347826086957,0.1781472684085511,5,7
985,Rafael Ibrahim,21,Midfielder,Benfica,11,998,0,0,12,0,42.3,72,78,67,18,585.8,Croatia,Box-to-Box,3,50.38,4.66,0.4,-0.04,43.32,0.0,0.0,0.0,6,12
986,Martin Moreno,35,Forward,RB Leipzig,9,852,2,4,9,0,41.26,67,74,67,3,375.9,Belgium,Poacher,3,64.68,6.29,2.63,2.32,43.9,0.2112676056338028,0.4225352112676056,0.1454192922927775,7,9
987,Bruno López,20,Midfielder,Napoli,25,2326,3,2,0,0,54.3,78,88,74,0,972.9,Spain,Pressing Midfielder,3,69.65,3.32,3.66,2.49,59.73,0.116079105760963,0.07738607050730868,0.09208103130755065,10,0
988,David Petrović,24,Defender,Sporting CP,5,513,0,0,10,0,34.9,66,71,64,28,435.9,England,Attacking Fullback,5,45.94,1.51,0.15,-0.19,34.69,0.0,0.0,0.0,5,10
989,Marco Diallo,27,Forward,Juventus,31,2856,1,1,0,0,36.61,65,66,63,0,432.2,Nigeria,Target Forward,3,56.83,3.22,1.26,0.87,36.98,0.03151260504201681,0.03151260504201681,0.05462988254575252,1,0
990,Gavi García,18,Defender,Sporting CP,22,2038,1,2,6,0,54.01,79,82,76,0,820.5,England,Attacking Fullback,5,74.33,4.77,1.75,1.71,55.63,0.04416094210009813,0.08832188420019627,0.05554526939455656,3,6
991,Ousmane Pérez,22,Defender,Real Madrid,4,394,0,0,12,0,34.95,66,68,65,27,305.6,England,Ball-Playing Defender,1,44.97,1.83,1.07,-0.65,33.76,0.0,0.0,0.0,2,12
992,Nico Martínez,22,Defender,Barcelona,18,1697,3,1,9,0,31.3,60,70,55,34,447.9,Argentina,Central Defender,1,39.61,3.03,4.07,1.78,32.3,0.1591043017088981,0.05303476723629936,0.1277955271565495,10,9
993,Bruno González,25,Forward,Atalanta,7,675,2,0,0,0,46.38,74,78,73,17,394.2,Italy,Inverted Winger,5,52.86,2.77,1.81,-0.22,46.66,0.2666666666666667,0.0,0.04312203536006899,4,0
994,Martin López,19,Defender,Bayern Munich,24,2221,5,1,4,0,40.21,67,77,69,36,499.6,Italy,Ball-Playing Defender,1,54.44,1.94,6.85,0.08,41.34,0.2026114362899595,0.0405222872579919,0.1492166127828898,10,4
995,Bruno Moreno,30,Forward,Borussia Dortmund,17,1616,4,5,12,2,53.08,75,78,71,0,761.9,Italy,Inverted Winger,3,74.11,5.34,5.06,5.03,54.67,0.2227722772277228,0.2784653465346535,0.1695553880934439,3,18
996,Daniel Hakimi,21,Defender,Barcelona,14,1286,1,1,8,0,38.28,68,73,66,33,595.0,Ghana,Ball-Playing Defender,4,43.35,1.49,0.6,0.64,37.67,0.06998444790046655,0.06998444790046655,0.0522466039707419,5,8
997,Daniel Kovačević,18,Forward,Atalanta,34,3062,7,10,1,0,65.68,81,87,82,12,899.3,Serbia,Inverted Winger,3,96.13,5.03,6.39,10.8,68.04,0.2057478772044415,0.2939255388634879,0.2588306942752741,6,1
998,Karim Hakimi,33,Defender,Sporting CP,17,1583,1,0,8,2,39.12,69,73,68,27,542.7,Croatia,Overlapping Fullback,4,43.87,2.4,1.79,-0.14,38.57,0.05685407454200885,0.0,0.02556237218813906,4,14
999,Victor Bennacer,19,Defender,Bayern Munich,24,2202,1,3,7,0,50.18,76,83,72,11,878.0,Nigeria,Attacking Fullback,1,77.11,6.57,0.94,4.97,52.59,0.04087193460490463,0.1226158038147139,0.07971303308090873,7,7
1000,Alex González,20,Midfielder,Arsenal,33,3010,1,4,2,0,43.36,71,74,70,37,388.0,USA,Pressing Midfielder,2,56.18,2.27,0.55,1.47,41.45,0.02990033222591362,0.1196013289036545,0.1153136531365314,3,2
1001,Diego Fernandes,28,Forward,Benfica,28,2550,4,5,4,0,42.11,67,75,62,30,519.2,Brazil,Poacher,3,66.27,2.73,3.9,7.05,42.95,0.1411764705882353,0.1764705882352941,0.2137259558299691,8,4
1002,Enzo Moreno,18,Defender,PSG,30,2789,2,3,4,0,48.33,74,83,69,14,775.0,Croatia,Attacking Fullback,5,63.22,1.95,1.8,1.03,51.33,0.0645392613840086,0.09680889207601291,0.1034554107179805,9,4
1003,Daniel Ortega,27,Midfielder,Atalanta,8,799,0,1,9,0,43.66,73,78,70,27,665.7,England,Box-to-Box,4,65.65,5.94,-0.57,0.12,43.49,0.0,0.1126408010012516,0.02290426019239579,5,9
1004,Gavi Molina,22,Midfielder,RB Leipzig,14,1308,0,2,3,1,42.06,71,75,68,23,603.1,Croatia,Advanced Playmaker,2,65.23,4.13,0.24,2.89,41.81,0.0,0.1376146788990826,0.0475511174512601,4,6
1005,Luka Alvarez,20,Goalkeeper,Napoli,32,2891,6,6,9,1,57.81,77,81,76,0,932.7,Brazil,Shot Stopper,2,70.79,4.92,5.63,7.51,60.12,0.186786579038395,0.186786579038395,0.2075765438505449,4,12
1006,Antoine López,23,Midfielder,Bayern Munich,7,633,1,0,8,0,38.38,68,78,66,19,332.7,Serbia,Box-to-Box,4,49.69,2.16,1.64,0.48,40.76,0.1421800947867299,0.0,0.02605523710265763,10,8
1007,Rafael Alvarez,34,Forward,Inter Milan,32,2893,8,3,0,0,45.13,68,78,63,32,614.6,Italy,Poacher,3,67.33,6.53,7.05,3.11,46.75,0.2488765986864846,0.09332872450743172,0.2437403057832927,10,0
1008,Luka Santos,23,Defender,Juventus,12,1098,5,0,8,0,38.85,66,71,65,29,618.0,Italy,Central Defender,3,50.95,4.45,5.42,-0.17,38.54,0.4098360655737705,0.0,0.1287001287001287,5,8
1009,Pablo Ramírez,21,Forward,PSG,32,2969,10,4,10,0,64.92,81,83,78,3,821.2,Morocco,Target Forward,1,100.94,4.07,9.12,1.95,65.83,0.3031323678006063,0.1212529471202425,0.2156500308071473,2,10
1010,Luka Martínez,20,Defender,Barcelona,24,2167,4,3,4,0,41.15,66,76,61,3,446.4,Croatia,Overlapping Fullback,3,57.33,3.02,2.5,2.25,45.02,0.1661282879556991,0.1245962159667743,0.1701093560145808,10,4
1011,Marco Moreno,19,Forward,Borussia Dortmund,20,1836,5,4,8,0,47.86,71,78,68,11,572.2,Croatia,Poacher,5,60.46,5.35,5.61,4.01,50.16,0.2450980392156863,0.196078431372549,0.1880484747179273,7,8
1012,Jude García,28,Forward,Benfica,9,840,0,0,7,0,29.41,61,63,61,32,279.9,Serbia,Target Forward,1,40.04,3.84,0.52,-0.23,28.12,0.0,0.0,0.0,2,7
1013,Thiago Jović,21,Midfielder,Real Madrid,6,584,1,1,7,0,29.06,59,60,53,27,353.5,Italy,Pressing Midfielder,2,43.44,3.42,1.31,0.57,27.78,0.1541095890410959,0.1541095890410959,0.06882312456985547,1,7
1014,Marco Fernandes,34,Forward,AC Milan,15,1368,1,2,3,0,28.13,56,65,58,0,239.8,Portugal,Inside Forward,2,42.8,1.96,1.57,1.61,30.66,0.06578947368421052,0.131578947368421,0.1066477070742979,9,3
1015,Sergio Diallo,23,Midfielder,Ajax,18,1622,1,3,6,0,39.98,68,75,70,23,523.8,England,Box-to-Box,2,49.77,1.58,3.02,3.67,40.94,0.05548705302096178,0.1664611590628853,0.1000500250125063,7,6
1016,Benjamin Hernández,23,Midfielder,Porto,12,1155,0,2,3,0,38.01,67,68,64,12,570.8,Italy,Advanced Playmaker,5,52.86,2.95,0.83,0.46,37.48,0.0,0.1558441558441558,0.05261773217574323,1,3
1017,Antoine Ramos,22,Forward,Juventus,31,2870,9,5,11,0,53.71,73,78,67,18,630.7,Croatia,Inside Forward,3,69.51,6.15,10.0,3.31,54.46,0.2822299651567944,0.156794425087108,0.2606590951405697,5,11
1018,Antoine Ramírez,21,Defender,Inter Milan,21,1908,3,0,1,0,50.81,77,85,79,20,632.9,Germany,Ball-Playing Defender,1,80.48,6.2,3.85,0.06,52.84,0.1415094339622641,0.0,0.0590434953749262,8,1
1019,Sergio Ibrahim,28,Midfielder,Inter Milan,8,737,1,0,11,1,37.46,67,71,66,15,584.3,Belgium,Deep-Lying Playmaker,4,54.99,2.8,0.69,-0.07,37.83,0.1221166892808684,0.0,0.02669514148424986,4,14
1020,Mateo Bennacer,35,Forward,RB Leipzig,31,2864,10,3,3,0,37.96,59,64,58,17,497.7,Italy,Inverted Winger,4,47.64,2.15,13.06,4.76,38.57,0.3142458100558659,0.09427374301675978,0.3424657534246575,5,3
1021,Diego Bennacer,27,Defender,AC Milan,24,2175,1,2,6,0,36.46,65,68,60,15,466.8,England,Ball-Playing Defender,1,50.98,4.37,1.94,2.34,36.46,0.04137931034482759,0.08275862068965517,0.08228195282501372,3,6
1022,Mateo Martínez,18,Defender,Barcelona,31,2836,0,3,0,0,46.48,74,79,76,19,512.9,Serbia,Central Defender,2,59.99,4.19,-0.61,1.75,47.04,0.0,0.09520451339915373,0.06454388984509467,5,0
1023,Gavi Suárez,22,Goalkeeper,Inter Milan,20,1827,0,10,1,0,55.1,78,79,76,32,865.3,Brazil,Sweeper Keeper,4,85.36,4.37,-0.6,4.52,52.12,0.0,0.4926108374384237,0.1814882032667877,1,1
1024,João Kovačević,22,Forward,Bayern Munich,8,761,1,2,1,0,39.33,68,76,62,24,422.1,Italy,Poacher,4,43.71,3.03,1.59,0.26,40.59,0.1182654402102497,0.2365308804204993,0.07627765064836003,8,1
1025,Diego García,29,Midfielder,Juventus,4,422,0,0,0,0,39.68,70,78,66,23,386.9,Belgium,Pressing Midfielder,2,43.91,4.08,-0.46,-0.48,41.03,0.0,0.0,0.0,8,0
1026,Marco Bennacer,25,Defender,Ajax,4,399,0,0,10,0,35.0,66,70,65,26,521.4,USA,Central Defender,1,52.68,5.25,0.21,0.15,34.58,0.0,0.0,0.0,4,10
1027,Thiago Molina,29,Forward,Bayern Munich,7,662,2,2,9,0,39.96,67,75,61,5,385.2,Croatia,Target Forward,4,57.11,3.2,2.68,0.36,42.76,0.2719033232628399,0.2719033232628399,0.1001001001001001,8,9
1028,Diego Molina,35,Forward,Ajax,21,1945,6,5,5,0,36.95,60,66,58,17,350.2,Serbia,Inverted Winger,1,53.07,4.9,5.65,5.8,37.91,0.2776349614395887,0.2313624678663239,0.2976995940460081,6,5
1029,Marco Alvarez,18,Midfielder,Napoli,9,863,0,1,5,1,44.16,73,81,68,17,686.1,Argentina,Deep-Lying Playmaker,5,67.6,2.81,1.13,0.71,46.19,0.0,0.104287369640788,0.02264492753623189,8,8
1030,Bruno Molina,26,Midfielder,Barcelona,10,953,1,2,12,0,43.56,73,77,69,57,384.1,Brazil,Box-to-Box,3,57.04,2.16,1.9,2.09,40.34,0.0944386149003148,0.1888772298006296,0.06887052341597796,4,12
1031,Thiago Zieliński,23,Defender,Porto,33,3022,4,3,2,0,38.28,64,70,59,17,351.0,Nigeria,Central Defender,5,56.12,4.81,3.65,4.44,39.28,0.1191264063534083,0.08934480476505625,0.1828631138975967,6,2
1032,Antoine González,20,Midfielder,Arsenal,21,1971,3,4,11,0,45.63,70,72,69,0,657.3,Brazil,Pressing Midfielder,2,60.54,5.35,2.12,2.5,46.54,0.136986301369863,0.182648401826484,0.153407845715538,2,11
1033,Benjamin González,25,Defender,Arsenal,34,3146,3,0,4,0,49.12,75,82,73,3,798.3,Spain,Ball-Playing Defender,3,67.34,2.48,3.54,-0.09,52.26,0.08582326764144946,0.0,0.06107491856677525,7,4
1034,Diego Ramírez,20,Forward,Arsenal,11,1060,4,1,12,0,44.51,71,73,69,26,557.5,Belgium,Target Forward,4,51.61,4.96,2.37,0.74,43.09,0.3396226415094339,0.08490566037735849,0.1123343068973264,2,12
1035,Daniel Silva,22,Midfielder,Juventus,17,1544,2,3,6,0,49.02,75,83,77,25,725.1,USA,Pressing Midfielder,5,77.87,5.06,1.45,3.73,50.49,0.116580310880829,0.1748704663212435,0.1019991840065279,8,6
1036,Antoine Hakimi,34,Defender,Real Madrid,22,2031,3,1,11,0,34.33,62,68,57,14,616.1,USA,Attacking Fullback,5,44.29,4.31,2.3,0.68,35.43,0.1329394387001477,0.04431314623338257,0.1165161666181183,6,11
1037,Rafael Fernandes,26,Forward,RB Leipzig,14,1305,1,5,11,0,46.7,72,74,67,6,551.0,Belgium,Inverted Winger,2,59.25,4.28,1.74,7.45,47.07,0.06896551724137931,0.3448275862068966,0.1284796573875803,2,11
1038,Karim López,29,Midfielder,Porto,7,688,2,2,0,0,53.71,79,89,81,22,932.2,France,Deep-Lying Playmaker,5,71.02,4.63,2.57,2.07,56.72,0.2616279069767442,0.2616279069767442,0.07447402718301992,10,0
1039,Mohamed Martínez,27,Forward,Bayern Munich,26,2416,7,3,7,0,60.97,81,89,79,22,1008.2,England,Inside Forward,4,68.28,4.92,7.98,2.03,63.16,0.2607615894039735,0.1117549668874172,0.1640150893882237,8,7
1040,Diego Ortega,19,Midfielder,Atalanta,3,323,0,0,6,0,31.13,62,65,58,18,262.7,Portugal,Pressing Midfielder,1,37.09,2.0,0.16,-0.21,30.94,0.0,0.0,0.0,3,6
1041,Luka Diallo,18,Forward,Napoli,9,870,1,1,2,0,47.43,76,86,78,42,587.2,Serbia,Poacher,4,60.87,4.8,0.75,1.05,48.19,0.103448275862069,0.103448275862069,0.0421674045962471,10,2
1042,Daniel Vargas,29,Midfielder,Porto,16,1442,0,3,6,0,50.15,78,85,79,47,433.9,Portugal,Advanced Playmaker,1,61.75,5.95,0.26,3.2,48.95,0.0,0.1872399445214979,0.05982053838484547,7,6
1043,Rafael García,27,Forward,PSG,7,653,1,0,9,0,48.93,76,80,71,0,714.3,Ghana,Poacher,5,67.18,4.64,1.31,-0.04,50.89,0.1378254211332312,0.0,0.02043735949315349,4,9
1044,Bruno Ibrahim,20,Forward,Juventus,12,1129,6,1,2,0,41.4,66,73,68,6,485.1,Spain,Target Forward,2,56.1,1.73,5.23,0.83,43.8,0.4782993799822852,0.07971656333038087,0.1690821256038647,7,2
1045,Thiago Moreno,31,Forward,Real Madrid,14,1298,4,2,7,0,48.56,73,77,68,5,620.7,Argentina,Inside Forward,5,58.61,2.47,4.22,1.48,50.02,0.2773497688751926,0.1386748844375963,0.1235584843492586,4,7
1046,Daniel Pérez,21,Forward,Juventus,6,578,0,2,7,0,34.21,65,67,65,44,358.2,Ghana,Poacher,4,50.52,4.49,0.28,1.02,31.88,0.0,0.3114186851211073,0.05846243788365975,2,7
1047,David Zieliński,21,Forward,Bayern Munich,17,1612,3,3,12,0,56.06,79,83,76,3,667.5,USA,Inverted Winger,2,78.66,7.13,5.29,3.11,57.97,0.1674937965260546,0.1674937965260546,0.1070281840884766,4,12
1048,Sergio Hakimi,19,Forward,Bayern Munich,27,2435,6,3,4,0,41.56,65,67,61,5,581.8,France,Target Forward,3,54.39,3.77,5.39,3.15,41.98,0.2217659137577002,0.1108829568788501,0.2165543792107796,2,4
1049,Samuel Vargas,34,Midfielder,Napoli,24,2202,1,3,10,0,32.1,60,66,58,10,525.3,USA,Pressing Midfielder,5,45.02,4.25,1.68,2.09,33.38,0.04087193460490463,0.1226158038147139,0.1246105919003115,6,10
1050,Alex Molina,22,Midfielder,Napoli,34,3094,2,9,9,0,49.21,73,83,73,44,624.6,England,Deep-Lying Playmaker,3,56.37,3.62,1.16,10.21,49.8,0.05817711700064641,0.2617970265029088,0.2235318024791709,10,9
1051,Enzo González,32,Defender,RB Leipzig,16,1483,1,0,9,0,43.06,73,79,70,43,735.1,Ghana,Attacking Fullback,3,59.55,3.24,1.2,0.04,41.94,0.06068779501011463,0.0,0.02322340919647004,6,9
1052,Diego Torres,28,Midfielder,RB Leipzig,33,3043,5,3,10,0,35.11,61,71,61,34,562.5,Italy,Pressing Midfielder,5,50.7,2.2,5.97,1.19,36.23,0.1478803812027604,0.08872822872165627,0.2278553118769581,10,10
1053,Mateo Hakimi,18,Midfielder,Atalanta,8,780,0,0,11,0,54.52,81,86,80,3,548.3,Serbia,Advanced Playmaker,4,81.51,7.18,0.57,0.06,56.92,0.0,0.0,0.0,5,11
1054,Victor Jović,29,Midfielder,Porto,15,1408,1,0,9,0,39.12,69,75,69,27,412.6,Spain,Box-to-Box,2,44.44,1.72,1.57,0.0,39.35,0.06392045454545454,0.0,0.02556237218813906,6,9
1055,Mohamed Moreno,29,Defender,Atalanta,14,1343,0,0,7,0,46.78,76,85,74,27,613.3,Brazil,Overlapping Fullback,4,61.29,2.98,0.49,0.27,48.46,0.0,0.0,0.0,9,7
1056,Thiago López,35,Midfielder,Bayern Munich,8,789,1,1,2,0,49.66,77,83,79,23,417.7,Brazil,Pressing Midfielder,2,56.37,2.12,0.14,1.48,50.36,0.1140684410646388,0.1140684410646388,0.04027386226339106,6,2
1057,Jude Pérez,25,Forward,AC Milan,33,3004,9,7,9,0,55.81,73,75,70,0,991.7,Netherlands,Target Forward,2,81.47,4.06,9.21,5.3,56.93,0.2696404793608522,0.2097203728362184,0.2866869736606343,2,9
1058,Nico Silva,21,Forward,PSG,28,2567,10,6,9,0,66.07,81,85,81,4,1060.9,England,Target Forward,4,99.93,4.42,6.76,5.78,68.18,0.3506038176860148,0.2103622906116089,0.2421673982140155,4,9
1059,Luka Pérez,21,Forward,Borussia Dortmund,14,1308,3,3,6,0,43.98,70,78,70,21,744.1,Ghana,Inverted Winger,4,68.56,3.4,3.83,2.45,45.65,0.2064220183486239,0.2064220183486239,0.1364256480218281,8,6
1060,Antoine Ramírez,19,Forward,Arsenal,7,711,3,3,1,0,40.11,67,75,62,30,381.2,Netherlands,Inside Forward,4,61.93,5.55,2.81,0.45,40.91,0.3797468354430379,0.3797468354430379,0.1495886312640239,8,1
1061,Daniel Rodríguez,21,Midfielder,Real Madrid,27,2446,2,2,5,0,43.56,71,79,65,25,616.7,Nigeria,Advanced Playmaker,4,66.17,4.79,2.42,1.02,44.87,0.07358953393295176,0.07358953393295176,0.09182736455463728,8,5
1062,Luka Ibrahim,21,Forward,AC Milan,17,1587,5,4,5,0,53.68,76,80,74,17,911.7,England,Inverted Winger,1,69.23,6.33,3.66,4.26,54.0,0.2835538752362949,0.2268431001890359,0.1676602086438152,4,5
1063,Gavi Torres,25,Midfielder,AC Milan,19,1713,1,4,5,0,43.56,71,79,67,33,663.9,Netherlands,Deep-Lying Playmaker,3,67.72,2.46,2.27,5.25,44.17,0.05253940455341505,0.2101576182136602,0.1147842056932966,8,5
1064,Daniel Fernandes,28,Midfielder,AC Milan,11,990,0,3,3,0,41.02,69,78,63,9,660.5,England,Advanced Playmaker,1,62.47,6.16,-0.56,4.81,43.97,0.0,0.2727272727272727,0.07313505607020965,9,3
1065,Gavi Bennacer,26,Midfielder,PSG,28,2564,2,3,0,0,57.87,81,90,79,4,725.2,Portugal,Pressing Midfielder,3,72.14,6.5,2.14,2.49,62.62,0.0702028081123245,0.1053042121684867,0.08640055296353898,9,0
1066,Samuel Kovačević,18,Forward,PSG,6,573,3,1,3,0,44.25,72,82,74,39,607.4,Belgium,Inverted Winger,4,66.0,6.01,1.64,0.84,45.22,0.4712041884816754,0.1570680628272251,0.0903954802259887,10,3
1067,Mateo Molina,25,Defender,Manchester City,14,1267,1,1,0,0,46.28,75,79,76,40,401.4,Morocco,Attacking Fullback,2,53.26,4.64,1.59,1.54,44.43,0.07103393843725335,0.07103393843725335,0.0432152117545376,4,0
1068,Bruno Hakimi,31,Forward,Barcelona,11,1065,1,3,3,0,57.81,83,89,83,44,905.5,Nigeria,Inside Forward,2,78.43,2.47,1.24,3.45,56.19,0.08450704225352113,0.2535211267605634,0.06919218128351497,6,3
1069,Mateo Diallo,20,Forward,Manchester City,10,938,4,1,2,0,51.33,76,86,73,12,705.2,Portugal,Inside Forward,5,63.63,3.0,2.27,2.08,55.23,0.3837953091684435,0.09594882729211088,0.09740892265731542,10,2
1070,Thiago Molina,22,Defender,Porto,6,574,0,0,6,0,42.01,71,76,66,0,558.3,Morocco,Attacking Fullback,5,56.5,4.68,0.34,0.74,44.11,0.0,0.0,0.0,5,6
1071,Martin García,33,Midfielder,Benfica,21,1959,1,1,12,0,37.0,66,73,66,14,482.2,Belgium,Box-to-Box,5,49.94,4.31,0.46,1.9,38.55,0.04594180704441041,0.04594180704441041,0.05405405405405406,7,12
1072,Antoine Moreno,27,Defender,Bayern Munich,20,1867,1,2,6,0,56.18,81,82,78,10,723.2,Morocco,Central Defender,3,82.87,3.74,1.69,3.78,55.62,0.04820567755757901,0.09641135511515801,0.0533997864008544,1,6
1073,Martin Suárez,20,Midfielder,Bayern Munich,9,882,0,2,0,1,44.36,73,81,71,25,570.8,Ghana,Box-to-Box,2,59.14,3.7,0.6,2.08,45.69,0.0,0.2040816326530612,0.04508566275924256,8,3
1074,Mohamed García,26,Defender,Borussia Dortmund,32,2921,1,4,1,0,46.4,72,73,69,0,587.0,Serbia,Overlapping Fullback,1,60.01,4.55,-0.01,5.07,46.86,0.03081136597055803,0.1232454638822321,0.1077586206896552,1,1
1075,Lucas Kovačević,23,Defender,Juventus,25,2263,2,3,1,0,43.61,71,75,69,36,751.0,France,Ball-Playing Defender,5,51.59,5.13,2.19,2.32,42.21,0.07954043305346885,0.1193106495802033,0.1146526026140793,4,1
1076,Enzo Torres,33,Forward,Barcelona,27,2434,7,4,5,0,45.93,68,75,65,12,734.2,Brazil,Inverted Winger,4,61.09,4.49,4.37,5.5,48.04,0.2588331963845522,0.1479046836483155,0.2394948835183976,7,5
1077,Victor Alvarez,23,Midfielder,Sporting CP,26,2405,2,5,0,0,49.33,74,83,68,18,427.8,Netherlands,Advanced Playmaker,2,78.14,7.45,2.75,2.26,51.99,0.07484407484407485,0.1871101871101871,0.1419014798297182,9,0
1078,Lucas González,31,Defender,Ajax,12,1104,2,0,1,0,28.02,57,62,53,13,285.9,Italy,Overlapping Fullback,2,31.44,0.97,1.52,0.73,28.69,0.1630434782608696,0.0,0.07137758743754462,5,1
1079,David Vargas,23,Midfielder,Real Madrid,29,2627,2,3,4,2,41.33,68,72,70,12,740.2,Portugal,Pressing Midfielder,2,48.84,1.59,2.52,2.77,41.99,0.06851922344880092,0.1027788351732014,0.1209774981853375,4,10
1080,Gavi Ortega,27,Defender,RB Leipzig,25,2321,0,2,1,0,47.18,75,83,72,18,668.4,Croatia,Central Defender,5,75.0,6.72,-0.33,2.85,49.26,0.0,0.07755277897457992,0.0423908435777872,8,1
1081,Bruno Santos,32,Midfielder,Atalanta,16,1442,2,6,12,0,41.15,66,70,65,7,664.5,Nigeria,Box-to-Box,5,54.19,2.66,1.03,8.6,42.22,0.1248266296809986,0.3744798890429958,0.1944106925880923,4,12
1082,Karim Hakimi,19,Forward,Bayern Munich,15,1355,5,4,1,0,54.53,76,85,75,0,896.7,Brazil,Target Forward,4,65.95,6.39,4.45,4.43,59.44,0.3321033210332103,0.2656826568265683,0.1650467632495874,9,1
1083,João Petrović,23,Defender,RB Leipzig,22,2017,3,1,9,0,26.61,55,57,54,32,256.1,France,Overlapping Fullback,4,35.67,3.39,2.21,0.35,25.44,0.1338621715418939,0.04462072384729797,0.1503194287861706,2,9
1084,Rafael Zieliński,28,Defender,Porto,10,930,0,0,6,0,37.97,69,70,66,34,659.8,Italy,Overlapping Fullback,4,44.01,2.05,-0.96,-0.01,35.77,0.0,0.0,0.0,1,6
1085,João Martínez,19,Defender,Real Madrid,16,1473,3,1,3,0,57.33,82,85,79,34,549.9,England,Ball-Playing Defender,2,72.44,4.08,2.26,2.3,55.15,0.1832993890020367,0.06109979633401222,0.06977149834292691,3,3
1086,Benjamin Torres,21,Midfielder,Benfica,25,2317,2,3,1,1,46.6,72,75,74,0,373.8,England,Box-to-Box,2,55.4,2.18,2.16,4.07,48.0,0.07768666378938283,0.1165299956840742,0.1072961373390558,3,4
1087,Martin Novak,22,Defender,PSG,18,1652,3,1,1,0,36.08,64,74,65,21,645.2,Nigeria,Overlapping Fullback,1,50.77,4.44,3.25,1.31,38.17,0.1634382566585957,0.05447941888619855,0.1108647450110865,10,1
1088,Mateo Moreno,24,Forward,Napoli,16,1493,2,3,9,0,39.7,66,68,64,0,372.6,Brazil,Inverted Winger,5,52.85,4.74,1.09,4.44,40.49,0.1205626255860683,0.1808439383791025,0.1259445843828715,2,9
1089,Bruno Santos,32,Forward,Borussia Dortmund,16,1462,4,4,0,0,46.06,71,77,71,31,688.6,Nigeria,Inverted Winger,2,69.33,3.82,3.64,6.06,45.97,0.2462380300957593,0.2462380300957593,0.1736864958749457,6,0
1090,Andrés Hakimi,30,Defender,Manchester City,17,1566,0,0,10,0,26.32,57,61,52,15,249.7,Argentina,Ball-Playing Defender,4,30.99,1.1,0.45,0.31,26.58,0.0,0.0,0.0,4,10
1091,Pablo Ibrahim,24,Forward,Borussia Dortmund,6,600,1,0,4,0,35.46,65,71,64,11,538.5,Italy,Inverted Winger,1,46.72,1.8,1.1,0.56,36.81,0.15,0.0,0.02820078962210942,6,4
1092,Benjamin Vargas,28,Midfielder,Sporting CP,21,1900,1,4,3,0,48.52,75,76,77,31,796.3,Nigeria,Deep-Lying Playmaker,4,72.87,4.17,1.09,1.89,46.0,0.04736842105263158,0.1894736842105263,0.1030502885408079,1,3
1093,Mateo Silva,19,Forward,PSG,18,1639,10,1,11,1,52.78,74,81,71,29,927.9,Netherlands,Inverted Winger,1,77.89,7.07,8.12,0.28,53.41,0.5491153142159854,0.05491153142159853,0.2084122773777946,7,14
1094,Martin Kovačević,33,Midfielder,PSG,18,1670,3,4,2,0,51.38,75,78,74,6,674.5,Ghana,Box-to-Box,1,69.24,3.42,2.85,3.62,52.3,0.1616766467065868,0.2155688622754491,0.1362397820163488,3,2
1095,Martin González,31,Midfielder,Bayern Munich,18,1704,0,2,12,0,48.71,77,83,79,38,440.6,Croatia,Deep-Lying Playmaker,5,72.37,7.08,-0.27,3.28,47.93,0.0,0.1056338028169014,0.04105933073290905,6,12
1096,Karim Kovačević,25,Midfielder,Borussia Dortmund,27,2465,2,11,9,0,45.56,67,77,66,1,562.6,Morocco,Box-to-Box,3,71.75,6.17,2.26,6.43,50.02,0.07302231237322515,0.4016227180527383,0.2853380158033362,10,9
1097,Nico Ortega,23,Midfielder,AC Milan,21,1968,0,1,9,0,46.42,75,77,70,21,756.4,Croatia,Advanced Playmaker,4,60.75,3.79,-0.03,1.38,45.4,0.0,0.04573170731707317,0.02154243860404998,2,9
1098,Jude Jović,32,Forward,Sporting CP,33,2970,5,8,0,0,32.96,55,65,53,21,393.8,Portugal,Inverted Winger,1,36.33,1.67,4.96,5.27,34.87,0.1515151515151515,0.2424242424242424,0.3944174757281553,10,0
